academic_year_id (R),import_mode (O),teacher_ref_type (R),teacher_ref (R),class_ref (R),section_ref (O),subject_code (R),day_of_week (R),period_no (R),start_time (R),end_time (R),room_code (O)
CURRENT,UPSERT,EMPLOYEE_CODE,T047,Class 10,B,Sanskrit,TUESDAY,3,09:40,10:20,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T029,Class 10,B,Science,TUESDAY,4,10:35,11:15,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T031,Class 10,B,Social Science,TUESDAY,5,11:30,12:10,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T044,Class 10,B,Art,TUESDAY,6,12:20,13:00,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T035,Class 10,B,Computer Science,TUESDAY,7,13:10,13:50,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T003,Class 10,B,English,WEDNESDAY,1,08:00,08:40,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T010,Class 10,B,Hindi,WEDNESDAY,2,08:45,09:25,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T017,Class 10,B,Mathematics,WEDNESDAY,3,09:40,10:20,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T039,Class 10,B,Physical Education,WEDNESDAY,4,10:35,11:15,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T048,Class 10,B,Sanskrit,WEDNESDAY,5,11:30,12:10,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T025,Class 10,B,Science,WEDNESDAY,6,12:20,13:00,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T032,Class 10,B,Social Science,WEDNESDAY,7,13:10,13:50,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T028,Class 10,B,Science,THURSDAY,1,08:00,08:40,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T014,Class 10,B,Mathematics,THURSDAY,2,08:45,09:25,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T034,Class 10,B,Social Science,THURSDAY,3,09:40,10:20,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T026,Class 10,B,Science,THURSDAY,4,10:35,11:15,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T002,Class 10,B,English,THURSDAY,5,11:30,12:10,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T018,Class 10,B,Mathematics,THURSDAY,6,12:20,13:00,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T024,Class 10,B,Science,THURSDAY,7,13:10,13:50,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T033,Class 10,B,Social Science,FRIDAY,1,08:00,08:40,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T001,Class 10,B,English,FRIDAY,2,08:45,09:25,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T014,Class 10,B,Mathematics,FRIDAY,3,09:40,10:20,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T029,Class 10,B,Science,FRIDAY,4,10:35,11:15,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T030,Class 10,B,Social Science,FRIDAY,5,11:30,12:10,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T038,Class 10,B,Computer Science,FRIDAY,6,12:20,13:00,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T006,Class 10,B,English,FRIDAY,7,13:10,13:50,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T008,Class 10,B,Hindi,SATURDAY,1,08:00,08:40,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T013,Class 10,B,Mathematics,SATURDAY,2,08:45,09:25,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T026,Class 10,B,Science,SATURDAY,3,09:40,10:20,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T032,Class 10,B,Social Science,SATURDAY,4,10:35,11:15,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T036,Class 10,B,Computer Science,SATURDAY,5,11:30,12:10,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T001,Class 10,B,English,SATURDAY,6,12:20,13:00,CPS-10B-ROOM
CURRENT,UPSERT,EMPLOYEE_CODE,T009,Class 10,B,Hindi,SATURDAY,7,13:10,13:50,CPS-10B-ROOM
